개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
4010000,4010000-101-1997-00405,1997-07-15,폐업,1998-06-03,.00,429-830,,와그너치킨신천점,분식,I,,,,,상수도전용,0,N,2026-05-02 22:03:54,,,,,폐업,02,0,0,03,기타,,분식,,,0316930143,180810.450624719    ,437430.663962831    ,경기도 시흥시 신천동 761-4 ,,2001-07-25 00:00:00
4010000,4010000-101-2017-00466,2017-10-31,영업/정상,,96.86,429-856,15059,사천요리,한식,I,,,,,상수도전용,,N,2026-05-02 22:06:07,"경기도 시흥시 큰솔로45번길 13, 1층 102호 (정왕동)",,,,영업,01,96.86,,01,,,한식,,,0314325078,177910.049992922    ,426703.800665041    ,경기도 시흥시 정왕동 1498-1 ,,2023-08-31 09:27:45
4010000,4010000-101-2012-00122,2012-04-27,폐업,2015-03-04,98.60,429-120,14926,보궁,경양식,I,,,,,상수도전용,,N,2026-05-02 22:05:45,"경기도 시흥시 과림저수지길 84-11, 가동 1층 (과림동)",,,,폐업,02,98.6,,03,,,경양식,,,0226889876,184756.769973974    ,438979.173271436    ,경기도 시흥시 과림동 208-5 (가동 1층) ,,2015-03-04 16:15:42
4010000,4010000-101-2022-00078,2022-02-11,폐업,2024-11-26,117.70,429-844,14998,유노할망제주고기국수,한식,I,,,,,,,N,2026-05-02 22:06:32,"경기도 시흥시 새재로7번길 20-1, 1층 (장현동)",,,,폐업,02,117.7,,03,,,한식,,,,182208.978655276    ,431067.410913654    ,경기도 시흥시 장현동 536-9 ,,2024-11-26 10:41:11
4010000,4010000-101-2022-00155,2022-03-18,영업/정상,,39.24,429-010,14907,라홍방마라탕시흥대야점,중국식,I,,,,,,,N,2026-05-02 22:06:33,"경기도 시흥시 은계로 341, 1층 110호 (대야동)",,,,영업,01,39.24,,01,,,중국식,,,,181828.058775021    ,438642.687960491    ,경기도 시흥시 대야동 646-1 ,,2022-04-14 22:11:33
4010000,4010000-101-2023-00545,2023-07-31,영업/정상,,228.92,429-842,15002,명륜진사갈비시흥장곡점,기타,U,,,,,,,Y,2026-05-02 22:06:43,"경기도 시흥시 장곡1로 11, 2층 203호 204호 (장곡동)",,,,영업,01,228.92,,01,,,기타,,,,180855.127601132    ,430849.840728946    ,경기도 시흥시 장곡동 388-6 ,,2026-03-16 14:41:24
4010000,4010000-101-2004-00561,2004-12-09,폐업,2016-09-21,89.25,429-842,15002,브로스장곡점,호프/통닭,I,,,,,,,N,2026-05-02 22:05:14,"경기도 시흥시 진말로3번길 12 (장곡동,블리스아파트 105호)",,,,폐업,02,89.25,,03,,,호프/통닭,,,0313171250,180814.679388329    ,430663.841377516    ,경기도 시흥시 장곡동 817-5 블리스아파트 105호 ,,2011-03-10 11:03:06
4010000,4010000-101-2017-00285,2017-07-10,폐업,2020-05-13,50.31,429-450,,수내닭꼬치,한식,I,,,,,,,N,2026-05-02 22:06:04,"경기도 시흥시 배곧4로 22, 1층 129호 (정왕동)",,,,폐업,02,50.31,,03,,,한식,,,,175732.499134758    ,430659.533763531    ,경기도 시흥시 정왕동 2475-1 129호,,2020-05-13 11:03:18
4010000,4010000-101-2013-00318,2013-11-25,폐업,2017-05-24,24.00,429-240,14995,꼬레랑옛날통닭,한식,I,,,,,,,N,2026-05-02 22:05:49,"경기도 시흥시 승지로60번길 28, 110호 (능곡동)",,,,폐업,02,24,,03,,,한식,,,,183265.66520643     ,429606.421472489    ,경기도 시흥시 능곡동 750 110호,,2017-05-24 10:21:46
4010000,4010000-101-2013-00084,2013-04-08,폐업,2020-02-17,121.52,429-865,15020,신설악칡냉면칼국수,한식,I,,,,,,,Y,2026-05-02 22:05:48,"경기도 시흥시 함송로 21, 205호 (정왕동)",,,,폐업,02,121.52,,03,,,한식,,,0314324656,176076.968056065    ,429112.630635893    ,경기도 시흥시 정왕동 1881-9 205호,,2020-02-17 13:00:55
4010000,4010000-101-2019-00123,2019-03-18,영업/정상,,208.84,429-450,15119,대형식당,한식,I,,,,,,,Y,2026-05-02 22:06:14,"경기도 시흥시 거북섬5길 16, 거북섬프라자 3층 301,302,303호 (정왕동)",,,,영업,01,208.84,,01,,,한식,,,0314888882,171909.352283943    ,425008.82690375     ,경기도 시흥시 정왕동 2690 거북섬프라자 ,,2024-01-08 16:42:56
4010000,4010000-101-2019-00437,2019-08-09,영업/정상,,122.55,429-861,15066,유가네닭갈비정왕점,한식,I,,,,,,,Y,2026-05-02 22:06:16,"경기도 시흥시 중심상가로 193, 센타프라자 2층 201호 (정왕동)",,,,영업,01,122.55,,01,,,한식,,,0314990205,176589.135421775    ,426962.803444514    ,경기도 시흥시 정왕동 1737-17 센타프라자 ,,2024-06-18 10:16:10
4010000,4010000-101-2013-00292,2013-11-01,폐업,2021-04-09,70.00,429-842,15002,아맛나슈퍼 장곡점,호프/통닭,I,,,,,,,N,2026-05-02 22:05:48,"경기도 시흥시 장곡로37번길 7, 1층 (장곡동)",,,,폐업,02,70,,03,,,호프/통닭,,,,180866.749389144    ,430745.624044412    ,경기도 시흥시 장곡동 820-1 1층 ,,2021-04-09 15:26:48
4010000,4010000-101-2009-00419,2009-11-04,폐업,2014-05-21,12.50,429-801,15068,진이네분식,한식,I,,,,,상수도전용,,N,2026-05-02 22:05:37,경기도 시흥시 군자로 467 (거모동),,,,폐업,02,12.5,,03,,,한식,,,0314919277,180686.776568993    ,427346.80425923     ,경기도 시흥시 거모동 1724-15 ,,2012-06-28 14:59:31
4010000,4010000-101-2002-00371,2002-08-09,폐업,2008-10-29,35.70,429-847,,산골닭갈비정왕점,한식,I,,,,,,0,N,2026-05-02 22:04:26,,,,,폐업,02,35.7,0,03,,,한식,,,0314998370,177684.953752275    ,427088.407686539    ,경기도 시흥시 정왕동 1202 중앙상가 125호 ,,2008-06-27 17:41:56
4010000,4010000-101-2005-00180,2005-05-25,폐업,2008-12-17,27.00,429-861,,제주옹포뚝배기,한식,I,,,,,,,N,2026-05-02 22:05:17,,,,,폐업,02,27,,03,,,한식,,,0314348344,176632.562718335    ,427026.977285136    ,경기도 시흥시 정왕동 1737-13 그린프라자 104호 ,,2006-11-21 00:00:00
4010000,4010000-101-2008-00195,2008-06-05,영업/정상,,124.62,429-864,15040,바다사냥해산물어시장,한식,U,,,,,,,N,2026-05-02 22:05:31,"경기도 시흥시 옥구상가2길 23, 1층 (정왕동)",,,,영업,01,124.62,,01,,,한식,,,0314997599,175376.074976885    ,427827.761287937    ,경기도 시흥시 정왕동 1855-17 1층 ,,2026-02-24 09:39:48
4010000,4010000-101-2024-00477,2024-07-17,폐업,2025-12-26,42.01,429-864,15040,풍문술상,기타,U,,,,,,,N,2026-05-02 22:06:49,"경기도 시흥시 정왕대로 64, 메가쇼핑몰 1층 121호 (정왕동)",,,,폐업,02,42.01,,03,,,기타,,,,175446.078964185    ,428043.816277458    ,경기도 시흥시 정왕동 1861-3 메가쇼핑몰 121호,,2025-12-26 14:28:05
4010000,4010000-101-2008-00163,2008-05-07,폐업,2016-03-03,108.07,429-120,14932,과림동해장국,한식,I,,,,,,,N,2026-05-02 22:05:31,경기도 시흥시 금오로 382 (과림동),,,,폐업,02,108.07,,03,,,한식,,,0226180900,185211.402535929    ,437212.974216826    ,경기도 시흥시 과림동 496-39 ,,2016-03-03 09:33:50
4010000,4010000-101-2023-00665,2023-09-12,폐업,2023-09-24,,429-842,14971,명동칼국수,분식,I,,,,,,,N,2026-05-02 22:06:43,"경기도 시흥시 동서로 287, 갯골생태공원 (장곡동)",,,,폐업,02,0,,03,,,분식,,,,180521.995338457    ,432122.395127799    ,경기도 시흥시 장곡동 724-32 갯골생태공원 ,,2023-09-25 04:15:09
4010000,4010000-101-2016-00421,2016-12-22,폐업,2023-11-17,68.88,429-270,14977,천운가마라탕,한식,I,,,,,,,N,2026-05-02 22:05:59,"경기도 시흥시 연성로 97, 103~104호 (하상동)",,,,폐업,02,68.88,,03,,,한식,,,0313148080,183499.531932016    ,432112.01709953     ,경기도 시흥시 하상동 377-4 ,,2023-11-17 15:51:01
4010000,4010000-101-2005-00279,2005-07-25,영업/정상,,90.37,429-826,14948,신천함흥냉면신천점,식육(숯불구이),I,,,,,,,N,2026-05-02 22:05:18,"경기도 시흥시 수인로3395번길 39, 1층 (신천동)",,,,영업,01,90.37,,01,,,식육(숯불구이),,,0313110195,180574.125258317    ,437356.9280836      ,경기도 시흥시 신천동 839-1 ,,2021-06-22 15:12:52
4010000,4010000-101-2024-00032,2024-01-16,영업/정상,,45.78,429-834,14968,월곶주막,한식,U,,,,,,,N,2026-05-02 22:06:46,"경기도 시흥시 월곶중앙로14번길 88, 대원빌딩 1층 일부호 (월곶동)",,,,영업,01,45.78,,01,,,한식,,,,176927.859971009    ,432422.898343277    ,"경기도 시흥시 월곶동 991-15 대원빌딩 1층, 일부호",,2025-11-26 16:44:51
4010000,4010000-101-2001-00028,2001-02-22,폐업,2009-11-20,57.73,429-874,,호치돈면,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:17,,,,,폐업,02,57.73,0,03,기타,,한식,,,0313111600,181550.830534278    ,437641.024869146    ,경기도 시흥시 대야동 551-5 ,,2008-04-29 16:20:36
4010000,4010000-101-2023-00057,2023-02-02,폐업,2026-01-12,46.98,429-930,15049,쭝식대장시흥점,기타,U,,,,,,,N,2026-05-02 22:06:39,"경기도 시흥시 마유로446번길 46, 1층 일부호 (정왕동)",,,,폐업,02,46.98,,03,,,기타,,,,177506.03654807     ,427851.239632662    ,경기도 시흥시 정왕동 2315-7 ,,2026-01-12 10:49:03
4010000,4010000-101-2018-00688,2018-12-19,영업/정상,,360.45,429-861,,건강밥상심마니,한식,I,,,,,,,Y,2026-05-02 22:06:12,"경기도 시흥시 서울대학로264번길 50, 배곧헤리움어반크로스2차 A동 2층 202,203,204,205,206호 (정왕동)",,,,영업,01,360.45,,01,,,한식,,,0314340010,175920.532846389    ,429425.8123149      ,경기도 시흥시 정왕동 1771-24 배곧헤리움어반크로스2차 ,,2021-09-02 15:26:53
4010000,4010000-101-2001-00070,2001-05-02,폐업,2005-05-06,57.97,429-837,,참나라한방숯불바베큐,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:17,,,,,폐업,02,57.97,0,03,기타,,한식,,,0313122640,182028.922847559    ,438014.829861192    ,경기도 시흥시 은행동 537-1 4은행프라자104호 ,,2002-10-10 00:00:00
4010000,4010000-101-2017-00278,2017-07-07,폐업,2020-12-28,66.34,429-828,14910,돼야지껍데기,식육(숯불구이),I,,,,,상수도전용,,N,2026-05-02 22:06:04,"경기도 시흥시 호현로 16-5, 1층 (신천동)",,,,폐업,02,66.34,,03,,,식육(숯불구이),,,,180864.865638091    ,437736.276642298    ,경기도 시흥시 신천동 707-18 1층 ,,2020-12-28 10:32:46
4010000,4010000-101-2011-00134,2011-04-25,폐업,2015-07-03,175.96,429-930,15049,마할 인디아,기타,I,,,,,,,N,2026-05-02 22:05:42,"경기도 시흥시 마유로418번길 10, 202호 (정왕동)",,,,폐업,02,175.96,,03,,,기타,,,0314328165,177047.288867388    ,427744.556498783    ,경기도 시흥시 정왕동 2327-2 202호 ,,2015-07-03 16:50:19
4010000,4010000-101-2016-00378,2016-11-22,폐업,2025-02-03,59.90,429-834,14966,호호곱창,한식,I,,,,,,,N,2026-05-02 22:05:59,"경기도 시흥시 월곶중앙로46번길 5, 102호 (월곶동)",,,,폐업,02,59.9,,03,,,한식,,,,176945.763397155    ,431886.008488728    ,경기도 시흥시 월곶동 1005-12 ,,2025-02-03 14:37:57
4010000,4010000-101-1994-00155,1994-06-16,폐업,1999-02-24,84.53,429-804,,유진,경양식,I,,,,,상수도전용,0,N,2026-05-02 22:03:47,,,,,폐업,02,84.53,0,03,기타,,경양식,,,,187564.36353346     ,431760.802719452    ,경기도 시흥시 논곡동 160-7 ,,2001-07-25 00:00:00
4010000,4010000-101-2024-00040,2024-01-18,폐업,2026-08-03,37.40,429-887,15079,우리가게,기타,U,,,,,,,N,2026-08-04 21:47:50,"경기도 시흥시 마유로 226, 파인힐 오피스텔 116호 (정왕동)",,,,폐업,02,37.4,,03,,,기타,,,,175875.780062189    ,426217.270224591    ,경기도 시흥시 정왕동 1366-14 파인힐 오피스텔 ,,2026-08-03 15:23:25
4010000,4010000-101-2005-00033,2005-02-18,폐업,2021-04-06,28.86,429-858,15062,이모네김밥,분식,I,,,,,,,N,2026-05-02 22:05:15,"경기도 시흥시 중심상가로 323 (정왕동, 비젼(프)101호)",,,,폐업,02,28.86,,03,,,분식,,,0313198917,177626.197035436    ,426155.382651213    ,경기도 시흥시 정왕동 1625-6 비젼(프)101호 ,,2021-04-06 13:19:05
4010000,4010000-101-2012-00273,2012-09-28,영업/정상,,32.58,429-847,15052,박가네식당,탕류(보신용),I,,,,,,,N,2026-05-02 22:05:46,"경기도 시흥시 군서로14번길 8-1, 1층 (정왕동)",,,,영업,01,32.58,,01,,,탕류(보신용),,,,177831.010319908    ,426994.931036517    ,경기도 시흥시 정왕동 1198-14 ,,2023-07-13 09:59:16
4010000,4010000-101-2003-00136,2003-03-21,영업/정상,,76.28,429-120,14932,두루와,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:30,경기도 시흥시 금오로 340 (과림동),,,,영업,01,76.28,0,01,,,한식,,,,185347.695335053    ,436861.841996291    ,"경기도 시흥시 과림동 610-1 ,2 ",,2021-06-16 11:27:25
4010000,4010000-101-2003-00331,2003-06-17,폐업,2005-04-01,119.89,429-867,,어도회매운탕,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:32,,,,,폐업,02,119.89,0,03,,,한식,,,0314345290,172323.927355764    ,427078.165438234    ,경기도 시흥시 정왕동 2004-1 2층 ,,2003-06-17 00:00:00
4010000,4010000-101-2006-00064,2006-03-15,폐업,2016-10-14,166.78,429-816,,우리청기와토종순대국,한식,I,,,,,,,N,2026-05-02 22:05:22,"경기도 시흥시 수인로2912번길 2 (매화동,외 1필지 (116) 1층)",,,,폐업,02,166.78,,03,,,한식,,,0313152336,,,경기도 시흥시 매화동 115 외 1필지 (116) 1층 ,,2008-11-03 17:04:47
4010000,4010000-101-2001-00013,2001-02-05,폐업,2008-04-03,121.43,429-834,,국화꽃향기,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:16,,,,,폐업,02,121.43,0,03,기타,,한식,,,0313185820,176405.436711034    ,431937.712791762    ,경기도 시흥시 월곶동 1013-3 ,,2003-02-10 00:00:00
4010000,4010000-101-2009-00500,2009-12-31,폐업,2015-01-05,6.75,429-874,14912,파라디소,정종/대포집/소주방,I,,,,,상수도전용,,N,2026-05-02 22:05:37,경기도 시흥시 비둘기공원7길 47 (대야동),,,,폐업,02,6.75,,03,,,정종/대포집/소주방,,,0313150399,181575.605867182    ,437723.49637397     ,경기도 시흥시 대야동 547 ,,2012-01-05 10:45:50
4010000,4010000-101-2002-00347,2002-07-26,폐업,2006-03-23,34.67,429-847,,퓨전아리랑,호프/통닭,I,,,,,,0,N,2026-05-02 22:04:26,,,,,폐업,02,34.67,0,03,,,호프/통닭,,,0314322150,178060.728066169    ,427306.836025564    ,경기도 시흥시 정왕동 1166-1 103호 ,,2002-07-26 00:00:00
4010000,4010000-101-1997-00089,1997-05-28,폐업,2013-09-13,17.20,429-830,14948,꽃바람,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:53,경기도 시흥시 삼미시장4길 30 (신천동),,,,폐업,02,17.2,0,03,기타,,한식,,,0313142932,180601.093798817    ,437584.937271414    ,경기도 시흥시 신천동 741-21 ,,2007-03-02 00:00:00
4010000,4010000-101-2020-00766,2020-11-02,폐업,2024-04-08,28.00,429-842,15002,혼밥대왕시흥시청점,한식,I,,,,,,,N,2026-05-02 22:06:25,"경기도 시흥시 진말로9번길 18-7, 1층 일부호 (장곡동)",,,,폐업,02,28,,03,,,한식,,,03180422444,180759.3490414      ,430778.135401927    ,경기도 시흥시 장곡동 813-3 ,,2024-04-08 10:34:47
4010000,4010000-101-2006-00038,2006-02-23,폐업,2015-06-04,116.25,429-867,15015,암행어사,한식,I,,,,,,,N,2026-05-02 22:05:22,"경기도 시흥시 오이도5길 21, 1층 (정왕동)",,,,폐업,02,116.25,,03,,,한식,,,0314997036,172337.157200292    ,426757.162590362    ,경기도 시흥시 정왕동 2026-10 1층 ,,2012-07-11 11:22:48
4010000,4010000-101-2021-00702,2021-09-24,폐업,2022-11-03,212.58,429-450,15119,뉴알래스카집나간고등어,한식,I,,,,,,,Y,2026-05-02 22:06:30,"경기도 시흥시 거북섬둘레길 36, 2층 212,213,214,215,216,217호 (정왕동)",,,,폐업,02,212.58,,03,,,한식,,,,171511.537855016    ,424793.372106988    ,경기도 시흥시 정왕동 2718-7 ,,2022-11-03 15:01:09
4010000,4010000-101-2013-00052,2013-03-12,폐업,2019-08-14,88.75,429-930,15024,진미포차,한식,I,,,,,,,N,2026-05-02 22:05:47,"경기도 시흥시 마유로 415, 115,116호 (정왕동)",,,,폐업,02,88.75,,03,,,한식,,,0314978448,176947.772278547    ,427803.454088106    ,"경기도 시흥시 정왕동 2302 115,116호 ",,2019-08-14 11:04:26
4010000,4010000-101-2019-00194,2019-04-22,폐업,2022-02-11,30.14,429-450,15081,삼청동국수시화홈플러스점,한식,I,,,,,,,N,2026-05-02 22:06:15,"경기도 시흥시 희망공원로 269, 홈플러스시화점 2층 일부호 (정왕동)",,,,폐업,02,30.14,,03,,,한식,,,0322106604,175571.408649221    ,427063.061719326    ,경기도 시흥시 정왕동 2166-4 홈플러스시화점 ,,2022-02-11 10:26:04
4010000,4010000-101-1998-00481,1998-08-24,폐업,2004-02-17,12.84,429-869,,평화식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:00,,,,,폐업,02,12.84,0,03,학교정화(상대),,한식,,,0314038929,187517.785308818    ,431448.685245306    ,경기도 시흥시 조남동 171-13 ,,2002-07-10 00:00:00
4010000,4010000-101-2007-00077,2007-03-02,폐업,2019-04-30,27.75,429-830,14948,부영각,기타,I,,,,,,,N,2026-05-02 22:05:26,경기도 시흥시 신천3길 28-11 (신천동),,,,폐업,02,27.75,,03,,,기타,,,,180723.645          ,437471.38           ,경기도 시흥시 신천동 759-20 ,,2019-04-30 10:59:40
4010000,4010000-101-1996-00272,1996-05-31,폐업,1998-02-04,.00,429-836,,피자한스,분식,I,,,,,상수도전용,0,N,2026-05-02 22:03:51,,,,,폐업,02,0,0,03,아파트지역,,분식,,,0316932451,181833.298857343    ,436601.119333488    ,경기도 시흥시 은행동 293-10 1층 ,,2001-07-25 00:00:00
4010000,4010000-101-2010-00449,2010-10-26,폐업,2021-12-10,27.01,429-811,14909,대박만두,호프/통닭,I,,,,,,,N,2026-05-02 22:05:41,"경기도 시흥시 대골안길 65, 1층 (대야동)",,,,폐업,02,27.01,,03,,,호프/통닭,,,,181126.234718517    ,438015.194466007    ,경기도 시흥시 대야동 489-10 1층 ,,2021-12-10 13:09:46
4010000,4010000-101-2023-00153,2023-03-17,영업/정상,,32.28,429-867,15015,공감카페,기타,I,,,,,,,N,2026-05-02 22:06:39,"경기도 시흥시 오이도중앙로6번길 9-11, 1층 일부호 (정왕동)",,,,영업,01,32.28,,01,,,기타,,,,172407.606078479    ,427246.77374744     ,경기도 시흥시 정왕동 1975-8 101호,,2025-01-23 11:19:43
4010000,4010000-101-2022-00665,2022-09-21,폐업,2025-03-24,68.44,429-877,14950,신천리부라더,기타,I,,,,,,,N,2026-05-02 22:06:36,"경기도 시흥시 수인로3325번길 42, 1층 일부호 (신천동)",,,,폐업,02,68.44,,03,,,기타,,,,181234.958082912    ,437047.770767616    ,경기도 시흥시 신천동 860-13 스터디독서실 ,,2025-03-24 15:55:17
4010000,4010000-101-2007-00198,2007-05-18,폐업,2012-10-10,38.30,429-847,15052,새몽골,호프/통닭,I,,,,,,,N,2026-05-02 22:05:27,"경기도 시흥시 군서로10번길 6-1 (정왕동, 지층)",,,,폐업,02,38.3,,03,,,호프/통닭,,,0314991611,177860.39           ,426956.8405         ,경기도 시흥시 정왕동 1197-10 지층 ,,2012-02-08 11:38:01
4010000,4010000-101-2021-00205,2021-04-01,폐업,2022-01-03,,429-856,15051,하하푸드,한식,I,,,,,,,N,2026-05-02 22:06:26,"경기도 시흥시 큰솔로96번길 5, 1층 일부호 (정왕동)",,,,폐업,02,0,,03,,,한식,,,,178371.500975549    ,426961.947328451    ,경기도 시흥시 정왕동 1524-5 ,,2022-01-03 10:40:24
4010000,4010000-101-2018-00561,2018-10-19,폐업,2024-01-26,95.69,429-300,14988,쓰레빠,한식,I,,,,,,,N,2026-05-02 22:06:12,"경기도 시흥시 목감남서로 9-29, 센터프라자 305호 (조남동)",,,,폐업,02,95.69,,03,,,한식,,,,186869.093990201    ,430685.475206462    ,경기도 시흥시 조남동 652-6 ,,2024-01-26 13:13:52
4010000,4010000-101-2024-00080,2024-02-06,영업/정상,,21.32,429-856,15057,영미네식당,한식,I,,,,,,,N,2026-05-02 22:06:47,"경기도 시흥시 정왕천로355번길 46, 대양닥트 1층 일부호 (정왕동)",,,,영업,01,21.32,,01,,,한식,,,,177263.975202878    ,426800.227964434    ,경기도 시흥시 정왕동 1595-8 대양닥트 101호 일부호,,2024-05-08 15:04:28
4010000,4010000-101-2003-00003,2003-01-03,폐업,2012-03-26,38.48,429-847,,뉴황금어장,한식,I,,,,,,0,N,2026-05-02 22:04:29,,,,,폐업,02,38.48,0,03,,,한식,,,0314325822,177896.178242201    ,427002.395217469    ,경기도 시흥시 정왕동 1194-11 103호 ,,2008-10-16 14:18:42
4010000,4010000-101-2011-00413,2011-12-02,영업/정상,,95.76,429-847,15052,판다고,호프/통닭,U,,,,,,,N,2026-06-24 03:03:03,"경기도 시흥시 군서로28번길 2, 2층 (정왕동)",,,,영업,01,95.76,,01,,,호프/통닭,,,0314971688,177694.438527842    ,427040.464138149    ,경기도 시흥시 정왕동 1201-10 2층 ,,2022-06-30 11:07:54
